node,child
3774,4329
3774,3076
3774,2337
3774,3686
3774,1134
3774,3305
3774,2947
3774,2022
3774,863
3774,449
3774,1958
3774,4225
3774,1870
3774,2077
3774,2224
1958,4329
1958,3076
1958,2337
1958,3686
1958,1134
1958,3305
1958,2947
1958,2022
1958,863
1958,449
1958,3774
1958,4225
1958,1870
1958,2077
1958,2224
4225,4329
4225,3076
4225,2337
4225,3686
4225,1134
4225,3305
4225,2947
4225,2022
4225,863
4225,449
4225,3774
4225,1958
4225,1870
4225,2077
4225,2224
1870,4329
1870,3076
1870,2337
1870,3686
1870,1134
1870,3305
1870,2947
1870,2022
1870,863
1870,449
1870,3774
1870,1958
1870,4225
1870,2077
1870,2224
2077,4329
2077,3076
2077,2337
2077,3686
2077,1134
2077,3305
2077,2947
2077,2022
2077,863
2077,449
2077,3774
2077,1958
2077,4225
2077,1870
2077,2224
2224,4329
2224,3076
2224,2337
2224,3686
2224,1134
2224,3305
2224,2947
2224,2022
2224,863
2224,449
2224,3774
2224,1958
2224,4225
2224,1870
2224,2077
2359,2333
2359,1959
2359,4226
2359,2078
2359,4227
2333,1959
2333,4226
2333,2078
2333,4227
1959,2359
1959,4226
1959,2078
1959,4227
4226,2359
4226,2333
4226,2078
4226,4227
2078,2359
2078,2333
2078,1959
2078,4226
2078,4227
4227,2359
4227,2333
4227,1959
4227,4226
4227,2078
3512,730
2080,3192
2080,4228
2080,1960
2080,3513
3192,4228
3192,1960
3192,3513
4228,2080
4228,1960
4228,3513
1960,2080
1960,3192
1960,4228
1960,3513
3513,2080
3513,3192
3513,4228
3513,1960
3613,1961
3775,4230
3775,3193
3775,2082
3193,4230
3193,1964
3193,3775
3193,2082
2082,4230
2082,1964
2082,3775
2082,3193
2948,3776
2948,1962
2948,2595
3776,1962
3776,2595
1962,2948
1962,2595
2595,2948
2595,3776
2595,1962
3194,3637
3194,2104
3615,1497
3615,3777
3615,4289
1497,3777
1497,4289
3777,3615
3777,4289
2085,1775
2085,2225
2085,4231
2085,174
2085,1377
2085,4345
2085,2949
2085,1135
2085,2596
365,2277
365,538
365,1549
365,2085
365,3425
365,1775
365,2225
365,4231
365,3778
365,174
365,1377
365,864
365,4345
365,2949
365,1135
365,2596
365,2657
1775,2277
1775,538
1775,1549
1775,2225
1775,4231
1775,174
1775,1377
1775,4345
1775,2949
1775,1135
1775,2596
2225,2277
2225,538
2225,1549
2225,2085
2225,1775
2225,4231
2225,174
2225,1377
2225,4345
2225,2949
2225,1135
2225,2596
4231,2277
4231,538
4231,1549
4231,2085
4231,1775
4231,2225
4231,174
4231,1377
4231,4345
4231,2949
4231,1135
4231,2596
3778,2657
174,2277
174,538
174,1549
174,2085
174,1775
174,2225
174,4231
174,1377
174,4345
174,2949
174,1135
174,2596
1377,2277
1377,538
1377,1549
1377,2085
1377,1775
1377,2225
1377,4231
1377,174
1377,4345
1377,2949
1377,1135
1377,2596
864,2277
864,538
864,1549
864,2085
864,3425
864,1775
864,2225
864,4231
864,3778
864,174
864,1377
864,4345
864,2949
864,1135
864,2596
864,2657
4345,1549
4345,2085
4345,1775
4345,2225
4345,4231
4345,174
4345,1377
2949,2085
2949,1775
2949,2225
2949,4231
2949,174
2949,1377
2949,1135
2949,2596
1135,2085
1135,1775
1135,2225
1135,4231
1135,174
1135,1377
1135,2949
1135,2596
2596,2085
2596,1775
2596,2225
2596,4231
2596,174
2596,1377
2596,2949
2596,1135
1208,2950
1208,3308
1208,1406
2950,3308
2950,1406
3308,1208
3308,1406
213,2350
213,867
213,175
213,3310
213,4086
213,2228
213,2086
213,1189
213,258
213,986
213,3692
213,2475
213,1871
213,4319
1777,4233
1777,3812
1777,2229
1777,2087
1777,2952
4233,627
4233,3812
4233,2229
4233,2087
4233,367
3812,627
3812,1777
3812,4233
3812,2229
3812,2087
3812,367
869,627
869,1777
869,4233
869,3812
869,1498
869,2229
869,2087
869,367
869,987
869,3427
1498,987
2229,627
2229,1777
2229,4233
2229,3812
2229,2087
2229,367
2087,627
2087,1777
2087,4233
2087,3812
2087,2229
2087,367
2952,1777
4234,2089
4234,2090
3617,3196
3617,3779
1178,3516
1178,3313
1178,4083
1178,91
1178,1501
1178,2601
3619,1236
2330,2953
2330,2230
2330,1872
2330,871
2330,1499
2330,2599
2330,3515
2330,2280
2330,1779
2330,3108
1406,1208
1406,2950
1406,3308
3691,3616
3691,528
3691,2597
3691,3309
3691,2951
3691,1136
3616,528
3616,2597
3616,3309
3616,2951
3616,1136
528,3691
528,2597
528,3309
528,2951
528,1136
1966,3107
1966,582
1966,1137
2597,3691
2597,3616
2597,528
2597,3309
2597,2951
2597,1136
3107,582
3107,1137
582,1966
582,1137
3309,3691
3309,3616
3309,528
3309,2597
3309,2951
3309,1136
2951,3691
2951,3616
2951,528
2951,2597
2951,3309
2951,1136
1136,3691
1136,3616
1136,528
1136,2597
1136,3309
1136,2951
1136,1212
1136,119
1136,905
1136,392
1137,1966
1137,3107
1137,582
866,1217
2350,213
2350,867
2350,175
2350,3310
2350,4086
2350,2228
2350,2086
2350,1189
2350,258
2350,986
2350,3692
2350,2475
2350,1871
2350,4319
867,175
867,3310
867,4086
867,2228
867,2086
867,1189
867,258
867,986
867,3692
867,2475
867,1871
867,4319
175,213
175,2350
175,3310
175,4086
175,2228
175,2086
175,1189
175,258
175,986
175,3692
175,2475
175,1871
175,4319
3310,213
3310,2350
3310,867
3310,4086
3310,2228
3310,2086
3310,1189
3310,258
3310,986
3310,3692
3310,2475
3310,1871
3310,4319
4086,213
4086,2350
4086,867
4086,175
4086,3310
4086,2228
4086,2086
4086,1189
4086,258
4086,986
4086,3692
4086,2475
4086,1871
4086,4319
2228,213
2228,2350
2228,867
2228,175
2228,3310
2228,4086
2228,2086
2228,1189
2228,258
2228,986
2228,3692
2228,2475
2228,1871
2228,4319
2086,213
2086,2350
2086,867
2086,175
2086,3310
2086,4086
2086,2228
2086,1189
2086,258
2086,986
2086,3692
2086,2475
2086,1871
2086,4319
1189,213
1189,2350
1189,867
1189,175
1189,3310
1189,4086
1189,2228
1189,2086
1189,258
1189,986
1189,3692
1189,2475
1189,1871
1189,4319
258,213
258,2350
258,867
258,175
258,3310
258,4086
258,2228
258,2086
258,1189
258,986
258,3692
258,2475
258,1871
258,4319
986,213
986,2350
986,867
986,175
986,3310
986,4086
986,2228
986,2086
986,1189
986,258
986,3692
986,2475
986,1871
986,4319
3692,213
3692,2350
3692,867
3692,175
3692,3310
3692,4086
3692,2228
3692,2086
3692,1189
3692,258
3692,986
3692,2475
3692,1871
3692,4319
2475,213
2475,2350
2475,867
2475,175
2475,3310
2475,4086
2475,2228
2475,2086
2475,1189
2475,258
2475,986
2475,3692
2475,1871
2475,4319
1871,213
1871,2350
1871,867
1871,175
1871,3310
1871,4086
1871,2228
1871,2086
1871,1189
1871,258
1871,986
1871,3692
1871,2475
1871,4319
2580,1094
2580,838
2580,970
2580,2069
2580,4197
2580,213
2580,2744
2580,2350
2580,867
2580,175
2580,3310
2580,4086
2580,2228
2580,2086
2580,1189
2580,258
2580,986
2580,3692
2580,2475
2580,1871
2580,4319
2580,3533
4319,213
4319,2350
4319,867
4319,175
4319,3310
4319,4086
4319,2228
4319,2086
4319,1189
4319,258
4319,986
4319,3692
4319,2475
4319,1871
642,868
1138,2920
1138,4084
1138,2458
1138,346
1138,1273
1138,79
1138,3514
3514,4084
3514,2458
3514,346
3514,1273
3514,79
3514,1138
367,4233
367,3812
367,2229
367,2087
3314,1873
3314,2954
3314,2600
3314,1967
3314,3518
3314,3618
3314,1500
3314,1780
3314,1180
1873,2954
1873,2600
1873,1967
1873,3518
1873,3618
1873,1500
1873,1780
1873,1180
2954,3314
2954,1873
2954,2600
2954,1967
2954,3518
2954,3618
2954,1500
2954,1780
2954,1180
2600,3314
2600,2954
2600,1967
2600,3518
2600,3618
2600,1500
2600,1780
2600,1180
1967,3314
1967,1873
1967,2954
1967,2600
1967,3518
1967,3618
1967,1500
1967,1780
1967,1180
3518,3314
3518,1873
3518,2954
3518,2600
3518,1967
3518,3618
3518,1500
3518,1780
3518,1180
3618,3314
3618,1873
3618,2954
3618,2600
3618,1967
3618,3518
3618,1500
3618,1780
3618,1180
1500,3314
1500,1873
1500,2954
1500,2600
1500,1967
1500,3518
1500,3618
1500,1780
1500,1180
1780,3314
1780,1873
1780,2954
1780,2600
1780,1967
1780,3518
1780,3618
1780,1500
1780,1180
1180,3314
1180,1873
1180,2954
1180,2600
1180,1967
1180,3518
1180,3618
1180,1500
1180,1780
3516,3313
3516,4083
3516,91
3516,1501
3516,2601
3313,1178
3313,4083
3313,91
3313,1501
3313,2601
4083,1178
4083,3516
4083,3313
4083,91
4083,1501
4083,2601
91,1178
91,3516
91,3313
91,4083
91,1501
91,2601
1501,1178
1501,3516
1501,3313
1501,4083
1501,91
1501,2601
2601,1178
2601,3516
2601,3313
2601,4083
2601,91
2601,1501
3517,1236
93,1914
93,368
93,2955
93,3519
368,1914
368,2955
368,3519
2955,93
2955,3519
3519,93
3519,368
3519,2955
271,370
2953,2330
2953,2230
2953,1872
2953,871
2953,1499
2953,2599
2953,3515
2953,2280
2953,1779
2953,3108
2953,661
371,2280
371,1779
3693,1778
3693,3311
3196,3617
3196,3779
3427,627
3427,1777
3427,4233
3427,3812
3427,1498
3427,2229
3427,2087
3427,367
3427,987
2230,2330
2230,2953
2230,1872
2230,871
2230,1499
2230,2599
2230,3515
2230,2280
2230,1779
2230,3108
2230,661
1872,2330
1872,2953
1872,871
1872,1499
1872,2599
1872,3515
1872,2280
1872,1779
1872,3108
1872,661
871,2330
871,2953
871,2230
871,1872
871,1499
871,2599
871,3515
871,2280
871,1779
871,3108
871,661
1499,2330
1499,2953
1499,2230
1499,871
1499,2599
1499,3515
1499,2280
1499,1779
1499,3108
1499,661
2599,2330
2599,2230
2599,1872
2599,1499
2599,3515
2599,2280
2599,1779
2599,3108
2599,661
3515,2330
3515,2953
3515,2230
3515,1872
3515,871
3515,1499
3515,2280
3515,1779
3515,661
2280,2953
2280,2230
2280,1872
2280,871
2280,1499
2280,2599
2280,3515
2280,1779
2280,3108
2280,661
1779,2330
1779,2953
1779,371
1779,2230
1779,1872
1779,871
1779,1499
1779,2599
1779,3515
1779,2280
1779,3108
1779,661
3108,2330
3108,2953
3108,2230
3108,1872
3108,871
3108,1499
3108,2599
3108,2280
3108,1779
3108,661
1778,3311
3311,3693
2089,2090
2090,4234
1618,46
1207,1502
1207,1139
1207,450
1207,3780
1207,3529
1207,872
1207,95
1502,1207
1502,1139
1502,450
1502,3780
1502,3529
1502,872
1502,95
1139,1502
1139,450
1139,3780
1139,3529
1139,872
1139,95
450,1207
450,1502
450,1139
450,3780
450,3529
450,872
450,95
3780,1207
3780,1502
3780,450
3780,3529
3780,872
3780,95
3529,1207
3529,1502
3529,1139
3529,450
3529,3780
3529,872
3529,95
872,1207
872,1502
872,1139
872,450
872,3780
872,3529
872,95
95,1207
95,1502
95,1139
95,450
95,3780
95,3529
95,872
96,3620
96,3315
96,1682
96,1809
3620,3315
3620,1682
3620,1809
3315,96
3315,1809
3621,1407
3991,2476
3991,3428
3991,1673
3991,451
3991,1190
3991,1968
3991,3316
3991,2956
3991,2602
3991,3520
3991,1140
3991,3622
3991,3957
3991,873
3991,1503
3991,97
3991,372
3991,3865
3991,479
3991,1279
3991,631
2747,3520
2476,3991
2476,3428
2476,1673
2476,451
2476,1190
2476,1968
2476,3316
2476,2956
2476,2602
2476,3520
2476,1140
2476,3622
2476,3957
2476,873
2476,1503
2476,97
2476,372
2476,3865
2476,479
2476,1279
2476,631
3428,2476
3428,1673
3428,451
3428,1190
3428,1968
3428,372
1673,3991
1673,3428
1673,451
1673,1190
1673,1968
1673,372
451,3991
451,2476
451,1673
451,1190
451,1968
451,372
451,3865
1190,3991
1190,2476
1190,3428
1190,1673
1190,451
1190,1968
1190,372
1190,3865
1968,3991
1968,2476
1968,3428
1968,1673
1968,451
1968,1190
1968,372
1968,3865
3316,3991
3316,2476
3316,2956
3316,2602
3316,3520
3316,1140
3316,3622
3316,3957
3316,873
3316,1503
3316,97
3316,3865
3316,479
3316,1279
3316,631
2956,3991
2956,2476
2956,3316
2956,2602
2956,3520
2956,1140
2956,3622
2956,3957
2956,873
2956,1503
2956,97
2956,479
2956,1279
2956,631
2602,3991
2602,2476
2602,3316
2602,2956
2602,3520
2602,1140
2602,3622
2602,3957
2602,873
2602,1503
2602,97
2602,479
2602,1279
2602,631
3520,3991
3520,2476
3520,3316
3520,2956
3520,2602
3520,1140
3520,3622
3520,3957
3520,873
3520,1503
3520,97
3520,3865
3520,479
3520,1279
3520,631
1140,3991
1140,2476
1140,3316
1140,2956
1140,2602
1140,3520
1140,3622
1140,3957
1140,873
1140,1503
1140,97
1140,3865
1140,479
1140,1279
1140,631
3622,3991
3622,2476
3622,3316
3622,2956
3622,2602
3622,3520
3622,1140
3622,3957
3622,873
3622,1503
3622,97
3622,3865
3622,479
3622,1279
3622,631
3957,3991
3957,2476
3957,3316
3957,2956
3957,2602
3957,3520
3957,1140
3957,3622
3957,873
3957,1503
3957,97
3957,3865
3957,479
3957,1279
3957,631
873,3991
873,2476
873,3316
873,2956
873,2602
873,3520
873,1140
873,3622
873,3957
873,1503
873,97
873,3865
873,479
873,1279
873,631
1503,3991
1503,2476
1503,3316
1503,2956
1503,2602
1503,3520
1503,1140
1503,3622
1503,3957
1503,873
1503,97
1503,3865
1503,479
1503,1279
1503,631
97,3991
97,2476
97,3316
97,2956
97,2602
97,3520
97,1140
97,3622
97,3957
97,873
97,1503
97,3865
97,479
97,1279
97,631
3781,1077
3781,879
3781,1781
3781,2313
1969,1194
1969,452
1969,3429
1969,875
1969,1504
1969,373
1969,3972
1194,452
1194,3429
1194,875
1194,1504
1194,373
1194,3972
452,1969
452,3429
452,875
452,1504
452,373
452,3972
3429,1969
3429,1194
3429,452
3429,875
3429,1504
3429,3972
3317,875
3317,1504
3317,2637
3317,2999
3317,1595
3317,3537
3317,3972
3317,1160
3317,629
875,1969
875,1194
875,452
875,3429
875,1504
875,373
875,2637
875,2999
875,1595
875,3537
875,3972
875,1160
875,629
1504,1969
1504,1194
1504,452
1504,3429
1504,3317
1504,875
1504,2637
1504,2999
1504,1595
1504,3537
1504,3972
1504,1160
1504,629
3318,3973
3318,139
3318,2638
4088,1973
4088,2978
4088,107
4088,1513
4088,2618
4088,3326
1973,2978
1973,107
1973,1513
1973,2618
1973,3326
2978,4088
2978,1973
2978,107
2978,1513
2978,2618
2978,3326
107,4088
107,2978
107,1513
107,2618
107,3326
1513,4088
1513,1973
1513,2978
1513,107
1513,2618
1513,3326
2618,4088
2618,1973
2618,2978
2618,107
2618,1513
2618,3326
3326,4088
3326,1973
3326,2978
3326,107
3326,1513
3326,2618
4089,2966
3788,4247
3788,2314
4247,2314
2314,3788
108,3873
108,1052
108,3524
108,1307
108,1783
108,2483
108,2962
108,1621
108,2232
108,3869
3432,990
3432,4248
3432,3328
3432,215
3432,2244
3432,2315
3432,1784
3432,2316
990,4248
990,3328
990,215
990,2244
990,2315
990,1784
990,2316
4248,3432
4248,3328
4248,881
4248,215
4248,2244
4248,2315
4248,1784
4248,2316
3328,3432
3328,990
3328,4248
3328,881
3328,215
3328,2244
3328,2315
3328,1784
3328,2316
1974,4249
3627,2091
109,1308
109,882
719,1308
719,882
2023,1976
2023,221
2023,1281
2023,1173
2023,259
2023,1619
2023,3900
2023,1509
2023,101
2023,2963
2023,1785
2023,380
1976,221
1976,1281
1976,1173
1976,259
1976,1619
1976,3900
1976,1509
1976,101
1976,2963
1976,1785
1976,380
221,2023
221,1976
221,1281
221,1173
221,259
221,1619
221,3900
221,1509
221,101
221,2963
221,1785
221,380
1281,2023
1281,221
1281,1173
1281,259
1281,1619
1281,3900
1281,1509
1281,101
1281,2963
1281,1785
1281,380
1173,2023
1173,1976
1173,221
1173,1281
1173,259
1173,1619
1173,3900
1173,1509
1173,101
1173,2963
1173,1785
1173,380
259,2023
259,1976
259,221
259,1281
259,1173
259,1619
259,3900
259,1509
259,101
259,2963
259,1785
259,380
1619,2023
1619,1976
1619,221
1619,1281
1619,1173
1619,259
1619,3901
1619,1509
1619,101
1619,2963
1619,1785
1619,380
3900,2023
3900,1976
3900,221
3900,1281
3900,1173
3900,259
3900,380
1890,3789
1890,3329
1890,2608
1890,1141
1890,2964
3789,3329
3789,2608
3789,1141
3789,375
3789,3112
3789,633
3789,883
3789,2964
3329,3789
3329,3334
3329,2608
3329,1141
3329,632
3329,3699
3329,375
3329,3112
3329,633
3329,883
3329,2964
3329,3113
3329,3631
1977,991
1977,3330
1977,2620
991,3330
991,2620
3330,1977
3330,4251
3330,2620
3330,1571
3330,3960
3330,102
3330,4355
4251,3330
4251,2620
4251,1571
4251,3960
4251,102
4251,4355
2620,1977
2620,991
2620,3330
2620,1571
2620,3960
2620,102
1675,2968
1675,3521
3161,3332
3161,1300
3161,4240
3332,1300
3332,4240
454,3331
3694,3871
3694,1408
3694,1334
3871,1408
3871,1334
111,379
111,2965
4252,2966
3898,3142
3898,3821
3898,3390
3898,2040
3334,3329
3334,2608
3334,632
3334,3699
3334,375
3334,3112
3334,633
3334,883
3334,2964
3334,3113
3334,3631
2621,3019
2621,3551
2621,3879
3333,1510
3333,635
1979,2126
1979,386
2126,386
3338,638
3336,98
3336,1791
3337,2363
1196,1876
1196,3339
1196,3701
1876,3339
1876,3701
3339,1196
3339,3701
3340,104
2318,2246
1215,2607
1215,2961
1215,645
4255,3783
3341,1055
3811,2972
3811,3322
114,2609
114,3160
1981,1283
1981,3695
1981,2486
1981,388
1283,3695
1283,2486
1283,388
3695,1981
3695,2486
3695,388
2486,1981
2486,1283
2486,3695
2486,388
3342,2974
4256,2616
115,4343
3791,4331
1680,3958
1680,2976
3958,2976
3126,1149
3873,108
3873,1052
3873,3524
3873,1307
3873,1783
3873,2483
3873,2962
3873,1621
3873,2232
3873,3869
3901,1619
2491,3113
2491,3631
1984,3127
4268,4333
3354,1382
3354,4246
3354,2977
3354,1144
998,4276
998,665
2129,410
4278,1303
4278,3118
142,3000
142,924
3800,1161
3131,2312
3131,711
3131,3182
3131,1022
3131,1591
3131,438
3131,3842
3131,2019
3131,1263
3131,2328
3131,330
3131,2120
3131,1651
3131,246
3131,4076
3131,1192
372,3991
372,2476
372,3428
372,1673
372,451
372,1190
372,1968
372,3865
3865,3991
3865,2476
3865,451
3865,1190
3865,1968
3865,3316
3865,3520
3865,1140
3865,3622
3865,3957
3865,873
3865,1503
3865,97
3865,479
3865,1279
3865,631
373,1969
373,1194
373,452
373,875
373,3972
3623,2957
1970,3624
374,1468
4237,2959
4237,2605
2959,2605
2605,4237
3319,1874
3319,2960
3319,2606
1874,2960
1874,2606
2960,3319
2960,2606
2606,3319
2606,1874
2606,2960
379,111
379,3525
379,2965
2607,100
2607,2961
2607,645
1052,108
1052,3873
1052,3524
1052,1307
1052,1783
1052,2483
1052,2962
1052,1621
1052,2232
1052,3869
3524,108
3524,3873
3524,1052
3524,1307
3524,1783
3524,2483
3524,2962
3524,1621
3524,2232
3524,3869
2608,3789
2608,3329
2608,3334
2608,1141
2608,375
2608,3112
2608,633
2608,883
2608,2964
2608,3113
2608,3631
1141,3329
1141,375
1141,3112
1141,633
1141,883
1141,2964
1571,3330
1571,4251
1571,2620
1571,3960
1571,102
1571,4355
3525,2965
2481,1572
1053,3114
2609,114
2482,3523
2482,4042
2482,4047
3526,3406
3526,4036
3527,4309
876,1794
876,3626
665,998
479,3991
479,2476
479,3316
479,2956
479,2602
479,3520
479,1140
479,3622
479,3957
479,873
479,1503
479,97
479,3865
479,1279
479,631
1875,877
98,3336
98,1791
1382,3354
1382,4246
1382,2977
1382,1144
4246,3354
4246,1382
4246,2977
4246,1144
2977,1382
2977,4246
2977,1144
1144,3354
1144,1382
1144,4246
1144,2977
1279,3991
1279,2476
1279,3316
1279,2956
1279,2602
1279,3520
1279,1140
1279,3622
1279,3957
1279,873
1279,1503
1279,97
1279,3865
1279,479
1279,631
631,3991
631,2476
631,3316
631,2956
631,2602
631,3520
631,1140
631,3622
631,3957
631,873
631,1503
631,97
631,3865
631,479
631,1279
3946,214
214,3210
632,3329
632,3334
632,3699
632,3110
632,3111
632,375
632,3112
632,633
632,883
632,2964
632,3113
632,3631
2612,3111
3699,3329
3699,3334
3699,3110
3699,3111
3699,375
3699,3112
3699,633
3699,883
3699,2964
3699,3113
3699,3631
3110,632
3110,3111
3111,632
3111,3699
3111,3110
3625,1782
3625,1409
1782,1409
880,474
880,1743
880,4163
880,1556
3959,99
3959,1507
3959,1790
3959,2970
3959,3522
3959,178
3959,3321
99,1507
99,1790
99,2970
99,3522
99,178
99,3321
1507,3959
1507,1790
1507,2970
1507,3522
1507,178
1507,3321
4239,2614
4239,2969
4239,1379
4239,885
4239,2234
375,3789
375,2608
375,632
375,3699
375,3112
375,633
375,883
375,2964
375,3113
375,3631
3866,103
3866,1338
1408,3694
1408,3871
1408,1334
100,2607
100,2961
100,645
2961,1215
2961,645
645,1215
645,2607
645,100
645,2961
1307,3873
1307,1052
1307,3524
1307,1783
1307,2483
1307,2962
1307,1621
1307,2232
1307,3869
1783,108
1783,3873
1783,1052
1783,3524
1783,2483
1783,2962
1783,1621
1783,2232
1783,3869
2483,108
2483,3873
2483,1052
2483,3524
2483,1307
2483,1783
2483,2962
2483,1621
2483,2232
2483,3869
2962,108
2962,3873
2962,1052
2962,3524
2962,1307
2962,1783
2962,2483
2962,1621
2962,2232
2962,3869
1621,108
1621,3873
1621,1052
1621,3524
1621,1307
1621,1783
1621,2483
1621,2962
1621,2232
1621,3869
2232,108
2232,3873
2232,1052
2232,3524
2232,1307
2232,2483
2232,2962
2232,1621
2232,3869
881,4248
881,3328
881,215
881,2244
881,2315
881,1784
881,2316
3784,643
215,3432
215,990
215,4248
215,3328
215,881
215,2244
215,2315
215,1784
215,2316
2244,3432
2244,990
2244,4248
2244,3328
2244,881
2244,215
2244,2315
2244,1784
2244,2316
2315,3432
2315,990
2315,4248
2315,3328
2315,881
2315,215
2315,2244
2315,1784
2315,2316
1784,3432
1784,990
1784,4248
1784,3328
1784,881
1784,215
1784,2244
1784,2315
1784,2316
2316,3432
2316,990
2316,4248
2316,3328
2316,881
2316,215
2316,2244
2316,2315
2316,1784
1308,882
882,109
882,719
1508,3197
1509,2023
1509,1976
1509,221
1509,1281
1509,1173
1509,259
1509,1619
1509,101
1509,2963
1509,1785
1509,380
101,2023
101,1976
101,221
101,1281
101,1173
101,259
101,1619
101,1509
101,2963
101,1785
101,380
2963,2023
2963,1976
2963,221
2963,1281
2963,1173
2963,259
2963,1619
2963,1509
2963,101
2963,1785
2963,380
1785,2023
1785,1976
1785,221
1785,1281
1785,1173
1785,259
1785,1619
1785,1509
1785,101
1785,2963
1785,380
3112,3789
3112,3329
3112,3334
3112,2608
3112,1141
3112,632
3112,3699
3112,633
3112,883
3112,2964
3112,3113
3112,3631
633,3789
633,3329
633,3334
633,2608
633,1141
633,632
633,3699
633,375
633,3112
633,883
633,2964
633,3113
633,3631
883,3789
883,3329
883,3334
883,2608
883,1141
883,632
883,3699
883,375
883,3112
883,633
883,2964
883,3113
883,3631
2964,3789
2964,3329
2964,3334
2964,2608
2964,1141
2964,632
2964,3699
2964,375
2964,3112
2964,633
2964,883
2964,3113
2964,3631
3960,3330
3960,4251
3960,2620
3960,1571
3960,102
3960,4355
102,3330
102,4251
102,2620
102,1571
102,3960
102,4355
4355,3330
4355,4251
4355,1571
4355,3960
4355,102
4011,1786
4011,2614
4011,2969
4011,1379
4011,634
4011,3700
4011,176
4011,2661
4011,4061
4011,1511
4011,2240
4011,2973
103,1338
2751,3522
1338,3866
884,2968
884,3521
2968,3521
3521,1675
3521,884
1300,3161
1300,4240
4240,3161
4240,3332
4240,1300
2614,2969
2614,1379
2614,885
2614,2234
2614,2240
2969,4239
2969,1379
2969,885
2969,2234
2969,2240
1379,4239
1379,2614
1379,885
1379,2234
1379,2240
634,3700
634,2973
634,384
3700,2973
3700,384
885,4239
885,2614
885,2969
885,1379
885,2234
885,2240
2234,4239
2234,2614
2234,2969
2234,1379
2234,885
2234,2240
1334,3694
2965,379
886,4343
886,220
886,1299
886,4036
1510,635
635,3333
4242,1789
4242,1301
1789,1301
1301,4242
1788,2236
1788,1516
2236,1516
887,2622
887,2481
887,1572
887,4007
1790,3959
1790,99
1790,1507
1790,2970
1790,3522
1790,178
1790,3321
1790,2245
1790,272
2970,3959
2970,99
2970,1507
2970,3522
2970,178
2970,3321
2970,2245
2970,272
3522,3959
3522,99
3522,1507
3522,1790
3522,178
3522,3321
3522,272
178,3959
178,99
178,1507
178,1790
178,2970
178,3522
178,3321
178,2245
178,272
3321,3959
3321,99
3321,1507
3321,1790
3321,2970
3321,3522
3321,178
3321,2245
3321,272
639,2239
639,1792
639,105
639,888
2239,1792
2239,105
2239,888
1792,639
1792,2239
1792,105
1792,888
105,639
105,1792
105,888
888,639
888,2239
888,1792
888,105
3113,3329
3113,3334
3113,2608
3113,632
3113,3699
3113,375
3113,3112
3113,633
3113,883
3113,2964
3113,3631
4048,3406
4048,3153
4048,3479
4048,2615
4048,2974
4048,4036
4048,2975
4007,2622
4007,2481
4007,1572
2665,2750
3701,1196
3701,1876
3701,3339
2245,1790
2245,2970
2245,178
2245,3321
2972,3322
3322,3811
1381,3323
2240,2614
2240,2969
2240,1379
2240,885
2240,2234
2973,634
2973,3700
2973,384
2615,3406
2615,3153
2615,3479
2615,4048
2615,2974
2974,3406
2974,3153
2974,3479
2974,4048
2974,2615
1409,3625
272,1790
272,2970
272,3522
272,178
272,3321
272,3523
272,4042
272,4047
3523,4042
3523,4047
3523,1028
4042,2482
4042,272
4042,4047
4042,1028
4047,2482
4047,272
4047,3523
4047,1028
1028,3523
1028,4042
1028,4047
4343,886
4343,220
4343,1299
4343,890
4343,4036
220,886
220,4343
220,1299
220,890
220,4036
1299,890
1299,4036
890,4343
890,220
890,4036
4036,3406
4036,3526
4036,886
4036,4048
4036,4343
4036,220
4036,1299
4036,890
378,106
2975,4048
2976,1680
1303,4278
1303,3118
879,2843
879,1077
879,1781
879,2313
1781,2843
1781,1077
1781,3781
1781,879
1781,2313
2313,2843
2313,1077
2313,3781
2313,879
2313,1781
4244,895
1794,876
1794,2617
2617,1794
2617,1143
2617,3626
3120,1512
3626,2617
1796,3431
1796,896
1796,3962
1796,573
1796,3787
1796,3703
3431,896
3431,3962
3431,573
3431,3787
3431,3703
896,1796
896,3962
896,573
896,3787
896,3703
3962,1796
3962,3431
3962,896
573,1796
573,3431
573,896
573,3787
573,3703
3787,1796
3787,3431
3787,896
3787,573
3787,3703
3703,1796
3703,3431
3703,896
3703,573
3703,3787
989,3121
989,897
3121,897
897,989
3327,3046
2619,1145
3868,1840
3868,1174
3868,430
3868,3823
3868,704
3868,2115
3868,4067
3868,1586
3868,1547
3868,1241
3868,1636
3868,951
3868,2007
3868,1898
3868,3144
3868,159
3868,197
3868,240
3868,3394
3868,2325
3868,288
2484,4271
2484,3875
3869,108
3869,1307
3869,1783
3869,2483
3869,2962
3869,1621
3869,2232
380,2023
380,1976
380,221
380,1281
380,1173
380,259
380,1619
380,3900
380,1509
380,101
380,2963
380,1785
384,634
384,2973
386,1979
388,1981
388,1283
388,3695
388,2486
222,2024
222,1623
2024,1623
1623,222
389,2247
116,903
4257,471
1223,1797
1223,3343
1223,899
1223,2981
1223,1515
1223,1147
1797,1223
1797,3343
1797,899
1797,2981
1797,1515
1797,1147
3343,1223
3343,1797
3343,899
3343,2981
3343,1515
3343,1147
899,3343
899,2981
899,1515
899,1147
2981,1223
2981,1797
2981,899
2981,1515
2981,1147
1515,1223
1515,1797
1515,3343
1515,2981
1515,1147
1147,1223
1147,1797
